	mse	rho
took	3.5271504633898303	-0.1485285396026614
torment	6.509715104237287	-0.09673057708250307
tornado	12.3729868220339	-0.30003541805168077
tourist	4.757771955762712	0.023910741153260737
train	6.125324897118646	0.013916965468063109
treaty	5.448821534745762	-0.13117512018304872
tree	6.379856823559321	0.015255032710098844
trial	3.564623278135593	0.08942441248660765
tribute	2.830119770169492	0.061028165498193156
trombone	6.610691026271185	-0.02053490613499313
truce	4.634319925423729	-0.07679480610259284
truck	4.978655569830508	0.017986528245228176
trumpet	6.777930735084746	-0.11368006235579893
trust	6.291705127966102	-0.1336743391818196
truth	4.456215028983051	-0.08490914689640851
tuba	6.699959322711864	0.014176349726002029
tulip	5.080170336779661	-0.05993808488182128
turtle	4.226613197457627	0.22036748201161288
umbrella	4.027332869152542	0.13005137696484956
used	2.2789476823728814	0.1806726705501774
vacation	5.261106278983051	0.08394383926672187
van	3.5215238574576273	0.04911028911640991
verb	2.7799743733898308	-0.2080029250589389
vice	4.378747549152543	0.019045275539340177
victim	5.138107104915255	0.15141213059448702
visited	5.177182361186441	-0.06380264287045233
volcano	9.500915012881357	-0.33750924956458583
voter	5.857196987627118	-0.03625011179704442
walked	6.019634233728813	-0.041029503050544355
wanted	3.5205006928813556	-0.14275138349951982
watched	3.2014839767796612	0.024528310704971294
water	5.753531956440678	-0.014484897956254355
wealthy	1.8930691415254237	0.16921045139384422
went	4.170620018813559	-0.32015007413522417
whale	6.306087571355933	-0.1824557527264424
whine	5.8721285883050856	-0.18037282057386708
white	3.6775282218644074	-0.015827441120163068
whole	1.0472405905084745	0.0017235986858398402
window	3.3790749576271186	-0.09998043022966493
winter	3.5941784857627117	0.08944552529605418
wit	5.908159633898304	-0.1502656152321719
witness	5.282939322881355	-0.022411787270934985
woe	4.318266090338983	-0.22597740998760665
woman	6.968470915254237	-0.039715851520398776
wonder	5.545274276101694	-0.12670317332733116
worked	5.234344708644067	-0.07042577727469869
worker	5.116143691864407	0.07804655037552982
worth	4.781381403559321	-0.012838598169506641
wrote	5.510767592033899	-0.1386983727740387
xylophone	5.495287076440676	-0.012820920631103478
year	3.1242926164406786	0.095814065507954
yellow	3.622923279830509	-0.042260399946874486
young	3.635316087457627	-0.07154872972110758
zone	2.679552542372881	0.0998046895993278
zoo	4.275668588305084	0.02022302318905892
average	5.022120774873361	-0.03166897269595773
std	1.5790236813305687	0.12454969039490298
Avg ± Std	5.022 ± 1.579	-0.032 ± 0.125
